t,plant,axis,metamer,organ,element,Ag,Nstruct,Tr,Ts,green_area,is_growing,mstruct,amino_acids,cytokinins,fructan,nitrates,proteins,starch,sucrose,triosesP,Photosynthesis,R_Nnit_red,R_phloem_loading,R_residual,Transpiration,sum_respi,Amino_Acids_import,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,Nitrates_import,Regul_S_Fructan,S_Fructan,S_Starch,S_Sucrose,S_Amino_Acids,S_Proteins,cytokinins_import,k_proteins,Total_Organic_Nitrogen
0,1,MS,1,blade,LeafElement1,0.0,0.00054000000000000001,0.18726384300000001,18.789502330000001,0.00029428400000000002,False,0.018000000000000002,0.40000000000000002,2.7000000000000002,0,0,0.80000000000000004,0,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.771428571428572
0,1,MS,1,sheath,StemElement,0.0,0.00029999999999999997,0.1803941,18.599999069999999,0.000174251,False,0.01,0.20000000000000001,1.5,0,0,0.40000000000000002,0,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.028571428571428
0,1,MS,2,blade,LeafElement1,0.0,0.00059999999999999995,0.188262663,18.817068819999999,0.00028853,False,0.02,0.5,3.0,0,0,1.0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.357142857142854
0,1,MS,2,sheath,StemElement,0.0,0.00036000000000000002,0.0,0.0,1.26e-06,False,0.012,0.25,1.8,0,0,0.5,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.464285714285715
0,1,MS,3,blade,LeafElement1,0.0,0.00066,0.18921264500000001,18.843290840000002,0.00022900700000000001,False,0.022000000000000002,0.59999999999999998,3.2999999999999998,0,0,1.2,0,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.942857142857143
0,1,MS,3,sheath,StemElement,0.0,0.00042000000000000002,0.0,0.0,4.0600000000000001e-06,False,0.013999999999999999,0.29999999999999999,2.1000000000000001,0,0,0.59999999999999998,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.899999999999999
0,1,MS,4,blade,LeafElement1,0.0,5.2600000000000001e-08,0.0,18.0,5.9200000000000001e-08,True,1.6300000000000001e-06,0.0,0.0,0,0,0.0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037571428571428569
4,1,MS,1,blade,LeafElement1,0.0,0.00054000000000000001,0.18726384300000001,18.789502330000001,0.00029428400000000002,False,0.018000000000000002,3.4912581551398527,2.8229440294403716,0.63750614281920281,0.0066242429839273977,1.0179298085461241,0.0,19.468003859480248,0.0,0.0,0.0,0,0.2121722277596079,5.5108752773412007e-05,0.2121722277596079,0.10723702085860215,0.63750614281920281,0.04230886713738867,0,1.6937664176642229,-0.11014779750896987,-0.4377250010197653,0.0021350209242096451,0.015,9.6034655912919558,0.0,0.0,0,3.5630077922850667,0.048002430224491445,2.0781819523399675e-07,43.080616535114544
4,1,MS,1,sheath,StemElement,0.0,0.00029999999999999997,0.1803941,18.599999069999999,0.000174251,False,0.01,2.0581255019782696,1.5718210880076335,0.35116385205348294,0.0037784465298780906,0.52556376218520318,0.0,10.816986968038465,0.0,0.0,0.0,0,0.11599356384679269,3.1433852319099998e-05,0.11599356384679269,0.061167645921318528,0.35116385205348294,0.039150471692686845,0,1.6975667750482444,-0.031910247663171271,-0.29552186112988288,0.0012178089514334549,0.015,9.6045089603181424,0.0,0.0,0,3.6342124296380915,0.027380429182250646,2.0692315201735817e-07,24.012260692734898
4,1,MS,2,blade,LeafElement1,0.0,0.00059999999999999995,0.188262663,18.817068819999999,0.00028853,False,0.02,3.8174865652795686,3.1068639714277708,0.54407368727787431,0.0065293634766201303,1.2408955612611781,0.0,17.981177757236264,0.0,0.0,0.0,0,0.21108346985997592,5.4319426155390002e-05,0.21108346985997592,0.1057010573184889,0.54407368727787431,0.047277135872675888,0,1.6777065445709962,-0.13572912841104948,-1.0630303797767113,0.0021044408664021006,0.015,8.2299873365283815,0.0,0.0,0,3.5435281579406643,0.047314887973957782,2.1166225671824919e-07,47.915524983683603
4,1,MS,2,sheath,StemElement,0.0,0.00036000000000000002,0.0,0.0,1.26e-06,False,0.012,2.2817754733716451,1.7238956955235945,0.00029861419881177222,0.0,0.64613632220041539,0.0,17.517912445543512,0.0,0.0,0.0,4.6383185550854615e-05,0.04554780461676125,0.0,0.045594187802312107,0.0,0.00029861419881177222,0.047631762779566919,0,1.5515061259712351,-0.099497613304911497,0.64421091042853629,0.0,4.521966368406802e-06,0.0036788333215852548,0.0,0.0,0,3.5388805655164877,0.0,2.4572607535489873e-07,28.642197509857777
4,1,MS,3,blade,LeafElement1,0.0,0.00066,0.18921264500000001,18.843290840000002,0.00022900700000000001,False,0.022000000000000002,4.0946277262378175,3.3469032855827159,0.85313714101374816,0.0052085230032967184,1.4627726902272331,0.0,25.619568790049598,0.0,0.0,0.0,0,0.2739201451162081,4.3331020193515008e-05,0.2739201451162081,0.084318538933770615,0.85313714101374816,0.05273574448116769,0,1.6430252492860604,-0.1734893281128187,-0.21287491679333032,0.0016787285163372312,0.015,10.201011011946102,0.0,0.0,0,3.5126763143623658,0.03774344670704935,2.203172073177802e-07,52.700257559322196
4,1,MS,3,sheath,StemElement,0.0,0.00042000000000000002,0.0,0.0,4.0600000000000001e-06,False,0.013999999999999999,2.6154188693074749,2.0112116447775263,0.50075350565860877,0.0,0.76872052114254452,0.0,15.471880103800665,0.0,0.0,0.0,0,0.045406277292173607,0.0,0.045406277292173607,0.0,0.50075350565860877,0.048572916867033404,0,1.5515061259712351,-0.1252282672222732,-0.30975391697345744,0.0,0.015,9.77492860330897,0.0,0.0,0,3.5172574403666523,0.0,2.4572607535489873e-07,33.384139390450017
4,1,MS,4,blade,LeafElement1,0.0,5.2600000000000001e-08,0.0,18.0,5.9200000000000001e-08,True,1.6300000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,-106.17733383345789,-606.26466210456522,0.0,0.015,0.0,0.0,0.0,0,0.0,0.0,2.5e-06,0.0037571428571428569
8,1,MS,1,blade,LeafElement1,0.22835203199999998,0.00054000000000000001,0.065656899000000005,16.443020449999999,0.00029428400000000002,False,0.018000000000000002,3.3930330948065039,2.7866791385538807,1.0515447067565478,9.7027084742229948e-05,1.2711667948288281,0.031092408957296484,19.366287302113321,4.1032431326451989e-05,0.24192125778631676,0.0012966790326310433,2.4933663297047384e-05,0.19470669933801613,1.9321774865316002e-05,0.19602831203394422,0.048296873425627558,1.0515447067565478,0.054164619231696819,0.6218481791459296,1.6720074831323284,0.073977805373077077,0.23086725275043873,0.0013196834996055109,0.00032451185613104007,0.20686926453939933,0.8205551004990097,12.391271781716872,0.072765377813189855,3.5282614952481492,0.019440300200271297,2.1305079495484496e-07,43.235628461063904
8,1,MS,1,sheath,StemElement,0.075132541999999997,0.00029999999999999997,0.059634000999999999,16.37150248,0.000174251,False,0.01,1.9052071227775054,1.5500499891233797,0.62343670736453982,0.00015069907104618566,0.66793226835509956,0.0057586026236478901,10.494944607630154,7.7399992398104563e-06,0.047130914073751196,0.00068672732940496125,6.3525018215387768e-06,0.10636107547507577,1.0391284308251e-05,0.10705415530630227,0.025974142979286831,0.62343670736453982,0.051109006102424262,0.20730969445132405,1.6740539882532499,0.056956841066186488,0.1058750303589796,0.00070972809366103928,0.00056737750212045382,0.35435264519983117,0.27862918968459466,4.2168725262379061,0.069366396909592051,3.5412684976355959,0.01045502744064108,2.1255068533407986e-07,24.00171081970403
8,1,MS,2,blade,LeafElement1,0.24207144999999999,0.00059999999999999995,0.065969374999999997,16.448801629999998,0.00028853,False,0.02,3.7373036303898681,3.057357982106772,1.1643846912755653,0.00010197559236231854,1.5206805438789968,0.032351685920238356,19.338845474200095,4.2677144116989072e-05,0.25144155168659998,0.0012767370759925636,0,0.20274997544358023,1.9034143768749999e-05,0.2040267125195728,0.047577908280812667,1.1643846912755653,0.059750807503906843,0.5823303465642905,1.6509733103376569,0.070559565633610044,-0.058189815574580896,0.0013000382022786607,0.015,8.7506934683105513,0.76810664261109352,11.601711432602103,0.064481670504674932,3.5175826318841521,0.01915090469167267,2.1828972029228121e-07,48.115127031411717
8,1,MS,2,sheath,StemElement,0.0,0.00036000000000000002,0.0,0.0,1.26e-06,False,0.012,2.1719070641387574,1.6510090314675177,0.00046584448470036674,0.0,0.81286221254822577,0.0,14.843583993672194,0.0,0.0,0.0,4.1650980896087387e-05,0.044972846548479176,0.0,0.045014497529375266,0.0,0.00046584448470036674,0.065006053397474187,0,1.485908128320766,0.028559778960985275,0.57848584577899154,0.0,6.2442956756826156e-06,0.0044583089241712372,0.0,0.0,0,3.4782388491910883,0.0,2.6657266300885108e-07,28.699054990972698
8,1,MS,3,blade,LeafElement1,0.27355807199999999,0.00066,0.065969879999999995,16.453926129999999,0.00022900700000000001,False,0.022000000000000002,4.0400653983591202,3.2703628472360902,1.1207768212048568,9.8742305079885099e-05,1.7677748345601059,0.029079849072579253,24.633746033840858,3.8330563673664026e-05,0.2255281682202144,0.0010115701427427055,5.4557876849689869e-05,0.2441740253396221,1.5107564309159999e-05,0.24524015335921448,0.03776299673788254,1.1207768212048568,0.06661211266117463,0.47585207573311505,1.605450852279535,0.057146418647028407,0.41331724886128679,0.0010318515497153586,0.00010480239895342598,0.069031967988659904,0.6271727694650151,9.4784239595099518,0.046444910135110443,3.4961737992162787,0.015200238462160105,2.3027481433719244e-07,52.950697375776372
8,1,MS,3,sheath,StemElement,0.0,0.00042000000000000002,0.0,0.0,4.0600000000000001e-06,False,0.013999999999999999,2.5193576096159829,1.9261772033787714,0.81688839601349961,0.0,0.96242235387589914,0.0,15.029921218745045,0.0,0.0,0.0,1.5924558993515161e-05,0.048203640514746154,0.0,0.048219565073739666,0.0,0.81688839601349961,0.065971411665928736,0,1.4859081283207667,0.027562692864508964,0.18957808325613287,0.0,0.00027665199270615826,0.1760440012741849,0.0,0.0,0,3.4711124747964184,0.0,2.6657266300885087e-07,33.481779963491881
8,1,MS,4,blade,LeafElement1,0.059989445000000002,1.3799999999999999e-06,0.063276225000000005,16.449080169999998,1.55e-06,True,4.2700000000000008e-05,0.0073714380475539279,0.00042176715843752349,4.4983110930366241e-06,8.8014609968901915e-07,0.00059538822316613257,4.1743230361991638e-05,0.042236383748135056,5.4104592106341932e-08,0.0003347411031,6.537790007633735e-06,5.4226385225275985e-10,0.00042311781839580857,9.807814875000001e-08,0.00042965615066729455,0.00024515697802180933,4.4983110930366241e-06,0.12146120106336612,0.3519335580870489,0.10667647098653987,0.00049344525528378968,0.0021165646067633089,6.6987694184124864e-06,5.7440929284637196e-06,0.0034152159139847942,0.45612223051338324,6.8981374873247372,0.15465640024681793,3.4193168656818225,9.8679788377488707e-05,2.4197065804232421e-06,0.10653825484214863
12,1,MS,1,blade,LeafElement1,3.4118892889999999,0.00054000000000000001,0.35118719399999998,16.746177209999999,0.00029428400000000002,False,0.018000000000000002,3.3760926877184363,2.8664417748924618,0.97913391534627048,4.3322952037488798e-05,1.5218713918506082,0.50202927631571315,26.743186403644188,0.0006489803891640937,3.6146319390866739,0.0078547622583184304,0.00026028672796999844,0.23978320493161298,0.00010334877219909599,0.24789825391790141,0.21825429551866832,0.97913391534627048,0.061416926644434586,10.040585526314262,1.719865064935477,0.21359574633627182,2.4100622960185039,0.00793730367668493,2.9155670246393688e-07,0.0002404402323863022,12.956251247235929,186.4740248944241,0.44078351617948541,3.5221356365848866,0.034739741339256544,2.0178093554196818e-07,43.469392650997612
12,1,MS,1,sheath,StemElement,1.160077781,0.00029999999999999997,0.228567047,16.455131770000001,0.000174251,False,0.01,1.7585892608981615,1.560657507289519,0.60002097468450577,4.3117867403903994e-05,0.80570909396074908,0.097362311146271321,11.322094144112524,0.00012571614504165902,0.72772096830131161,0.003025072242763713,3.4340826946601615e-05,0.11195501785880639,3.9828036506797001e-05,0.11501443092851671,0.084109756359145402,0.60002097468450577,0.060848329127426194,3.5050432012657682,1.6855101078726809,0.10095597894937253,0.57234711577669362,0.0030588386671061649,3.7317471249403443e-06,0.0024804158158181289,4.5229381897323506,67.290696245577166,0.30556285280441542,3.4424776980963712,0.013387828968409335,2.0978184028453684e-07,23.992869783430336
12,1,MS,2,blade,LeafElement1,3.6261299839999999,0.00059999999999999995,0.35404676299999999,16.735022430000001,0.00028853,False,0.02,3.6947136860127889,3.1233903835397983,1.1172601003110794,4.5332775484585651e-05,1.7975086353061123,0.52170769008051443,28.363529295754056,0.00067435767889624976,3.7664902234206723,0.0077637065245873948,0.000265649580173998,0.26008214649550215,0.00010215311252839,0.26811150260026356,0.215729274141469,1.1172601003110794,0.06778849865251392,9.390738421449262,1.686630807111491,0.2118440564383326,2.2137465014499833,0.0078454756491387872,5.1604805250221827e-07,0.00041049820683242567,12.118008539853044,174.97657911177836,0.3921063901306765,3.5035043032054998,0.034337831313561336,2.0951374746948536e-07,48.349365178461753
12,1,MS,2,sheath,StemElement,0.0,0.00036000000000000002,0.0,0.0,1.26e-06,False,0.012,1.8601825457790735,1.5812040599957657,0.00072928688940573981,0.0,0.97174461360048958,0.0,12.605407591921205,0.0,0.0,0.0,3.1506530256559798e-05,0.040891096866903356,0.0,0.040922603397159918,0.0,0.00072928688940573981,0.084238916655280452,0,1.4230836539961893,0.039522945537306869,0.43759069800777495,0.0,1.4418517052704059e-05,0.0090117891387782572,0.0,0.0,0,3.2824792628995616,0.0,2.8896109628077424e-07,28.546212873665279
12,1,MS,3,blade,LeafElement1,4.0975752860000005,0.00066,0.347523631,16.72337048,0.00022900700000000001,False,0.022000000000000002,3.8888613470715296,3.2842439169119784,1.0268737106617609,4.2446840804440056e-05,2.0679891248680171,0.46440899961933263,30.86291528680162,0.00060007771325903687,3.378144324675608,0.0060480216411957881,0.00030000458124137646,0.28431068832623418,7.9585344164417009e-05,0.29065871454867137,0.16807014592058725,1.0268737106617609,0.077297600605048714,7.5994199937708968,1.6122651955749712,0.17618628792381794,2.2727619791013365,0.0061122452778591225,6.3472639645687737e-07,0.00050064436811731502,9.8060798306914272,142.87491167047037,0.27768694404021066,3.4488962840788369,0.026751883083249061,2.284220067887881e-07,53.099707614796692
12,1,MS,3,sheath,StemElement,0.0,0.00042000000000000002,0.0,0.0,4.0600000000000001e-06,False,0.013999999999999999,2.170980767240593,1.8447380699950604,0.77558828842105654,0.0,1.147568329529991,0.0,13.756431842924476,0.0,0.0,0.0,2.6394149410538847e-05,0.045765744483051395,0.0,0.045792138632461933,0.0,0.77558828842105654,0.085269240657792733,0,1.4230836539961897,0.043993982254986914,0.31421606441117678,0.0,6.1646607865912525e-05,0.036450149879392303,0.0,0.0,0,3.282934551383248,0.0,2.8896109628077413e-07,33.318549096770582
12,1,MS,4,blade,LeafElement1,0.97470886400000001,4.8400000000000002e-06,0.24765079700000001,16.412072569999999,5.4399999999999996e-06,True,0.00015023600000000002,0.021261157143905109,0.0029795736777040636,1.141322714460279e-05,8.6563320546539821e-07,0.0025189295624106398,0.0025518993330518078,0.12466203692209689,3.3287962393857488e-06,0.019088698392575997,0.00010236936590352618,1.9160731785177942e-08,0.0013512950300967155,1.3472203356799999e-06,0.0014536835567320269,0.0028450906480612663,1.141322714460279e-05,0.13196910581923346,6.1149375642232942,0.21419230889536386,0.003498296218917236,0.021256258803014301,0.00010346805962142919,2.4708885459951086e-07,0.00012660885755624618,7.9677340851454828,116.93143729672765,0.68827311631401056,3.1641454322472353,0.00045285575234844396,2.1863906528793967e-06,0.36949437242060151
16,1,MS,1,blade,LeafElement1,27.499209159999999,0.00054000000000000001,2.7666914349999998,26.679168390000001,0.00029428400000000002,False,0.018000000000000002,3.8944409736387806,2.8240358812771476,0.91111538342286469,3.4418862653991671e-05,1.7796191231031957,6.1459608461023532,68.951500280126936,0.0080655808255426977,29.133278166389189,0.028253061272243408,0.002628957128837945,0.70988992394699202,0.00081419302225753994,0.74077194234807342,0.51762101985955711,0.91111538342286469,0.073912391536997302,122.91921692204706,1.6944215287662885,0.48000772602717168,24.342195637388375,0.028540375412546524,2.8296780303078173e-10,4.4189451660419243e-07,157.77672504355337,1455.765626778315,1.5854692071965997,3.6930721303466485,0.0058571729110968212,2.0766351231412146e-07,44.245488668170545
16,1,MS,1,sheath,StemElement,13.13302554,0.00029999999999999997,1.828340321,22.334726379999999,0.000174251,False,0.01,1.876293839218715,1.5255020047057111,0.57649831742160929,1.9898981180229599e-05,0.94338511343736275,1.3553163345966974,26.275117963432876,0.0017590269896445077,8.2383942001339445,0.011054939478560689,0.00036008233835352224,0.25455311661913727,0.00031859012927457097,0.26596813843605149,0.20254281616789474,0.57649831742160929,0.074431398987733779,48.791388045481106,1.647542165082168,0.191245811340263,6.0013723058920379,0.011167722694326714,3.2377771821278235e-09,4.0152375612951159e-06,62.772875714207821,757.56390912066377,1.1166605533899685,3.5225840258842269,0.0022918858598859368,2.1916170091310857e-07,24.248250381227503
16,1,MS,2,blade,LeafElement1,30.220154709999999,0.00059999999999999995,2.9465084889999997,25.885194240000001,0.00028853,False,0.02,4.2699727739769893,3.0736007489268373,1.0313626867058454,3.6484061597482464e-05,2.0819036687488564,6.5125392621611438,76.423937796467484,0.0085412583015425543,31.389916458514676,0.029500974613785501,0.0031144093706977805,0.74674364117948877,0.00085015609433116996,0.77935902516397204,0.54048444601914269,1.0313626867058454,0.080975529242382049,117.22570671890058,1.6597444044204921,0.49193924895946445,25.953411422481505,0.029801009623245032,3.2026198045825787e-10,4.994359332624513e-07,150.52839467615209,1414.2939409984178,1.4899482128174495,3.6775044821845926,0.0061158854347750941,2.1608302924837914e-07,49.2090192998687
16,1,MS,2,sheath,StemElement,0.0,0.00036000000000000002,0.0,0.0,1.26e-06,False,0.012,1.5921107578060036,1.5143507111749297,0.19229945655669831,0.0,1.1196710781359838,0.0,12.075326307716461,0.0,0.0,0.0,0,0.039606038253077194,0.0,0.039606038253077194,0.0,0.19229945655669831,0.1051257831684454,0,1.3629156400574365,0.015134696546755325,-0.60498357697995364,0.0,0.015,9.047029739869215,0.0,0.0,0,3.0791751609839859,0.0,3.1296626667496449e-07,28.426067550227703
16,1,MS,3,blade,LeafElement1,37.032234610000003,0.00066,3.1485165149999998,24.863300859999999,0.00022900700000000001,False,0.022000000000000002,4.3625746359277358,3.2151584193644562,0.94037298244607814,3.2949304873929534e-05,2.3729405680682127,5.9689503121951457,80.249646675603785,0.0078054704491125277,30.530307424796174,0.025020183940563438,0.0032487465523806541,0.7531372539102027,0.00072103232155060497,0.7814061844031468,0.45839435542923795,0.94037298244607814,0.092360446935778398,97.673732381375103,1.5783504967789148,0.40169696626189288,24.611716305914044,0.025274759889952685,4.9985160170329111e-10,7.5903684690229231e-07,125.49955492336164,1258.6383646810052,1.1487687759670999,3.5897348740292756,0.0051869898984169861,2.3785886637519806e-07,53.878372346853098
